Id,Cliente_Id,Valor,DataHora,Hora,Minuto,Segundo,Dia
6407,732,-2.0,2021-10-12T04:57:11.000Z,4,57,11,2021-10-12
6406,732,-2.0,2021-10-12T04:56:45.000Z,4,56,45,2021-10-12
6405,732,-2.0,2021-10-12T04:56:05.000Z,4,56,5,2021-10-12
6404,732,-2.0,2021-10-12T04:55:26.000Z,4,55,26,2021-10-12
6403,732,-2.0,2021-10-12T04:54:48.000Z,4,54,48,2021-10-12
6402,732,-2.0,2021-10-12T04:53:17.000Z,4,53,17,2021-10-12
6401,732,-2.0,2021-10-12T04:51:58.000Z,4,51,58,2021-10-12
6400,732,-2.0,2021-10-12T04:50:15.000Z,4,50,15,2021-10-12
6397,737,-2.0,2021-10-11T22:49:05.000Z,22,49,5,2021-10-11
6396,737,-2.0,2021-10-11T22:48:46.000Z,22,48,46,2021-10-11
6379,737,-2.0,2021-10-10T21:05:28.000Z,21,5,28,2021-10-10
6378,737,-5.0,2021-10-10T21:04:29.000Z,21,4,29,2021-10-10
6376,211,-2.0,2021-10-10T19:45:28.000Z,19,45,28,2021-10-10
6375,211,-2.0,2021-10-10T19:44:54.000Z,19,44,54,2021-10-10
6369,732,-2.0,2021-10-10T17:08:38.000Z,17,8,38,2021-10-10
6368,732,-2.0,2021-10-10T17:08:02.000Z,17,8,2,2021-10-10
6367,732,-2.0,2021-10-10T17:03:55.000Z,17,3,55,2021-10-10
6366,732,-2.0,2021-10-10T17:02:46.000Z,17,2,46,2021-10-10
6363,732,-2.0,2021-10-10T16:54:21.000Z,16,54,21,2021-10-10
6362,732,-2.0,2021-10-10T16:53:05.000Z,16,53,5,2021-10-10
6353,737,-5.0,2021-10-10T15:43:41.000Z,15,43,41,2021-10-10
6352,737,-5.0,2021-10-10T15:43:00.000Z,15,43,0,2021-10-10
6351,671,-30.0,2021-10-10T15:41:56.000Z,15,41,56,2021-10-10
6350,671,-5.0,2021-10-10T15:40:28.000Z,15,40,28,2021-10-10
6341,737,-5.0,2021-10-09T21:07:13.000Z,21,7,13,2021-10-09
6340,737,-2.0,2021-10-09T21:06:31.000Z,21,6,31,2021-10-09
6339,737,-2.0,2021-10-09T21:06:01.000Z,21,6,1,2021-10-09
6338,737,-5.0,2021-10-09T21:05:13.000Z,21,5,13,2021-10-09
4706,205,-2.0,2021-07-26T04:49:38.000Z,4,49,38,2021-07-26
4705,205,-2.0,2021-07-26T02:04:48.000Z,2,4,48,2021-07-26
4704,205,-2.0,2021-07-26T02:03:29.000Z,2,3,29,2021-07-26
4700,205,-2.0,2021-07-25T22:57:48.000Z,22,57,48,2021-07-25
4699,205,-2.0,2021-07-25T22:56:58.000Z,22,56,58,2021-07-25
4692,695,-5.0,2021-07-25T18:58:46.000Z,18,58,46,2021-07-25
4691,695,-5.0,2021-07-25T18:57:48.000Z,18,57,48,2021-07-25
4690,695,-10.0,2021-07-25T18:56:25.000Z,18,56,25,2021-07-25
4689,695,-10.0,2021-07-25T18:55:06.000Z,18,55,6,2021-07-25
4687,205,-2.0,2021-07-25T18:30:27.000Z,18,30,27,2021-07-25
4686,205,-2.0,2021-07-25T18:30:01.000Z,18,30,1,2021-07-25
4685,205,-2.0,2021-07-25T18:29:43.000Z,18,29,43,2021-07-25
4681,205,-2.0,2021-07-25T12:25:48.000Z,12,25,48,2021-07-25
4680,205,-2.0,2021-07-25T12:25:34.000Z,12,25,34,2021-07-25
4679,205,-10.0,2021-07-25T12:21:23.000Z,12,21,23,2021-07-25
4678,205,-20.0,2021-07-25T12:20:28.000Z,12,20,28,2021-07-25
4675,205,-2.0,2021-07-25T03:40:30.000Z,3,40,30,2021-07-25
4674,205,-2.0,2021-07-25T03:39:45.000Z,3,39,45,2021-07-25
4673,205,-2.0,2021-07-25T03:38:18.000Z,3,38,18,2021-07-25
4671,205,-2.0,2021-07-25T02:28:37.000Z,2,28,37,2021-07-25
4670,205,-2.0,2021-07-25T02:28:11.000Z,2,28,11,2021-07-25
4669,205,-2.0,2021-07-25T02:27:43.000Z,2,27,43,2021-07-25
4668,205,-2.0,2021-07-25T02:26:11.000Z,2,26,11,2021-07-25
4667,205,-2.0,2021-07-25T02:25:32.000Z,2,25,32,2021-07-25
4666,205,-15.0,2021-07-25T02:24:12.000Z,2,24,12,2021-07-25
4662,205,-5.0,2021-07-25T01:47:31.000Z,1,47,31,2021-07-25
4661,205,-10.0,2021-07-25T01:46:56.000Z,1,46,56,2021-07-25
4660,205,-2.0,2021-07-24T23:48:58.000Z,23,48,58,2021-07-24
4659,205,-2.0,2021-07-24T23:48:19.000Z,23,48,19,2021-07-24
4658,205,-10.0,2021-07-24T23:46:38.000Z,23,46,38,2021-07-24
4657,205,-2.0,2021-07-24T19:42:40.000Z,19,42,40,2021-07-24
4656,205,-2.0,2021-07-24T19:41:43.000Z,19,41,43,2021-07-24
4655,205,-2.0,2021-07-24T19:41:18.000Z,19,41,18,2021-07-24
4654,205,-2.0,2021-07-24T19:40:48.000Z,19,40,48,2021-07-24
4652,205,-2.0,2021-07-24T17:23:17.000Z,17,23,17,2021-07-24
4651,205,-2.0,2021-07-24T17:22:35.000Z,17,22,35,2021-07-24
4649,205,-2.0,2021-07-24T17:15:39.000Z,17,15,39,2021-07-24
4648,205,-6.0,2021-07-24T17:14:32.000Z,17,14,32,2021-07-24
4641,205,-2.0,2021-07-24T04:57:02.000Z,4,57,2,2021-07-24
4640,205,-2.0,2021-07-24T04:56:29.000Z,4,56,29,2021-07-24
4639,205,-2.0,2021-07-24T04:52:32.000Z,4,52,32,2021-07-24
4638,205,-2.0,2021-07-24T04:51:59.000Z,4,51,59,2021-07-24
4637,205,-2.0,2021-07-24T04:51:24.000Z,4,51,24,2021-07-24
4636,205,-7.0,2021-07-24T04:50:15.000Z,4,50,15,2021-07-24
4634,205,-2.0,2021-07-24T04:39:11.000Z,4,39,11,2021-07-24
4633,205,-2.0,2021-07-24T04:37:49.000Z,4,37,49,2021-07-24
4632,205,-2.0,2021-07-24T04:36:22.000Z,4,36,22,2021-07-24
4631,205,-7.0,2021-07-23T22:28:15.000Z,22,28,15,2021-07-23
4630,205,-10.0,2021-07-23T22:26:24.000Z,22,26,24,2021-07-23
4623,205,-2.0,2021-07-23T03:32:11.000Z,3,32,11,2021-07-23
4622,205,-5.0,2021-07-23T03:31:33.000Z,3,31,33,2021-07-23
4621,205,-10.0,2021-07-23T03:30:37.000Z,3,30,37,2021-07-23
4616,205,-2.0,2021-07-22T23:06:54.000Z,23,6,54,2021-07-22
4615,205,-2.0,2021-07-22T23:06:08.000Z,23,6,8,2021-07-22
4611,205,-2.0,2021-07-22T02:46:48.000Z,2,46,48,2021-07-22
4610,205,-2.0,2021-07-22T02:45:29.000Z,2,45,29,2021-07-22
4608,205,-2.0,2021-07-22T02:33:20.000Z,2,33,20,2021-07-22
4607,205,-2.0,2021-07-22T02:32:44.000Z,2,32,44,2021-07-22
4606,205,-5.0,2021-07-22T02:32:19.000Z,2,32,19,2021-07-22
4601,205,-2.0,2021-07-22T00:02:23.000Z,0,2,23,2021-07-22
4600,205,-5.0,2021-07-22T00:01:12.000Z,0,1,12,2021-07-22
4852,695,-5.0,2021-08-02T21:54:28.000Z,21,54,28,2021-08-02
4837,44,-1.0,2021-07-31T14:06:46.000Z,14,6,46,2021-07-31
4836,44,-1.0,2021-07-31T14:05:57.000Z,14,5,57,2021-07-31
4835,205,-2.0,2021-07-31T08:29:49.000Z,8,29,49,2021-07-31
4834,205,-5.0,2021-07-31T08:28:11.000Z,8,28,11,2021-07-31
4822,205,-2.0,2021-07-29T17:56:20.000Z,17,56,20,2021-07-29
4821,205,-10.0,2021-07-29T17:55:33.000Z,17,55,33,2021-07-29
4807,205,-7.0,2021-07-29T00:54:23.000Z,0,54,23,2021-07-29
4806,205,-3.0,2021-07-29T00:53:22.000Z,0,53,22,2021-07-29
4805,205,-2.0,2021-07-28T23:42:20.000Z,23,42,20,2021-07-28
4804,205,-2.0,2021-07-28T23:41:16.000Z,23,41,16,2021-07-28
4803,205,-2.0,2021-07-28T23:40:31.000Z,23,40,31,2021-07-28
4802,205,-2.0,2021-07-28T23:39:38.000Z,23,39,38,2021-07-28
4799,205,-14.0,2021-07-28T20:31:30.000Z,20,31,30,2021-07-28
4798,205,-10.0,2021-07-28T20:30:20.000Z,20,30,20,2021-07-28
4797,205,-4.0,2021-07-28T20:29:27.000Z,20,29,27,2021-07-28
4796,205,-2.0,2021-07-28T20:27:56.000Z,20,27,56,2021-07-28
4795,205,-2.0,2021-07-28T20:18:03.000Z,20,18,3,2021-07-28
4794,205,-2.0,2021-07-28T20:16:25.000Z,20,16,25,2021-07-28
4792,205,-20.0,2021-07-28T19:58:14.000Z,19,58,14,2021-07-28
4791,205,-2.0,2021-07-28T19:57:02.000Z,19,57,2,2021-07-28
4790,205,-2.0,2021-07-28T19:56:46.000Z,19,56,46,2021-07-28
4789,205,-5.0,2021-07-28T19:56:27.000Z,19,56,27,2021-07-28
4786,205,-2.0,2021-07-28T14:35:57.000Z,14,35,57,2021-07-28
4785,205,-5.0,2021-07-28T14:35:26.000Z,14,35,26,2021-07-28
4784,205,-5.0,2021-07-28T14:34:37.000Z,14,34,37,2021-07-28
4783,205,-2.0,2021-07-28T14:33:35.000Z,14,33,35,2021-07-28
4782,205,-3.0,2021-07-28T14:33:12.000Z,14,33,12,2021-07-28
4746,205,-5.0,2021-07-28T12:08:31.000Z,12,8,31,2021-07-28
4745,205,-5.0,2021-07-28T12:06:57.000Z,12,6,57,2021-07-28
4743,205,-2.0,2021-07-28T09:16:30.000Z,9,16,30,2021-07-28
4742,205,-2.0,2021-07-28T09:15:54.000Z,9,15,54,2021-07-28
4740,205,-10.0,2021-07-28T07:55:58.000Z,7,55,58,2021-07-28
4739,205,-5.0,2021-07-28T07:55:07.000Z,7,55,7,2021-07-28
4737,205,-2.0,2021-07-28T02:07:29.000Z,2,7,29,2021-07-28
4736,205,-10.0,2021-07-28T02:06:19.000Z,2,6,19,2021-07-28
4732,205,-2.0,2021-07-28T00:15:22.000Z,0,15,22,2021-07-28
4731,205,-2.0,2021-07-28T00:14:43.000Z,0,14,43,2021-07-28
4730,205,-3.0,2021-07-28T00:12:58.000Z,0,12,58,2021-07-28
4726,205,-2.0,2021-07-27T21:59:15.000Z,21,59,15,2021-07-27
4725,205,-5.0,2021-07-27T21:58:38.000Z,21,58,38,2021-07-27
4724,205,-5.0,2021-07-27T21:58:19.000Z,21,58,19,2021-07-27
4723,205,-5.0,2021-07-27T21:57:32.000Z,21,57,32,2021-07-27
4722,205,-10.0,2021-07-27T21:56:47.000Z,21,56,47,2021-07-27
4721,205,-2.0,2021-07-27T18:15:41.000Z,18,15,41,2021-07-27
4720,205,-2.0,2021-07-27T18:14:42.000Z,18,14,42,2021-07-27
4719,205,-2.0,2021-07-27T18:13:15.000Z,18,13,15,2021-07-27
4718,205,-2.0,2021-07-27T18:12:55.000Z,18,12,55,2021-07-27
4717,205,-2.0,2021-07-27T18:12:37.000Z,18,12,37,2021-07-27
4716,205,-5.0,2021-07-27T18:12:13.000Z,18,12,13,2021-07-27
4715,205,-5.0,2021-07-27T18:10:53.000Z,18,10,53,2021-07-27
4712,44,-1.0,2021-07-26T21:01:34.000Z,21,1,34,2021-07-26
4711,44,-1.0,2021-07-26T21:01:23.000Z,21,1,23,2021-07-26
4710,44,-1.0,2021-07-26T21:01:16.000Z,21,1,16,2021-07-26
4708,205,-2.0,2021-07-26T04:50:22.000Z,4,50,22,2021-07-26
4707,205,-2.0,2021-07-26T04:49:50.000Z,4,49,50,2021-07-26
6335,671,-25.0,2021-10-09T16:54:51.000Z,16,54,51,2021-10-09
6334,671,-5.0,2021-10-09T16:53:16.000Z,16,53,16,2021-10-09
6333,671,-3.0,2021-10-09T16:44:26.000Z,16,44,26,2021-10-09
6332,671,-5.0,2021-10-09T16:43:58.000Z,16,43,58,2021-10-09
6331,671,-5.0,2021-10-09T16:43:34.000Z,16,43,34,2021-10-09
6329,732,-2.0,2021-10-09T16:12:17.000Z,16,12,17,2021-10-09
6328,732,-2.0,2021-10-09T16:11:16.000Z,16,11,16,2021-10-09
6327,732,-2.0,2021-10-09T16:10:15.000Z,16,10,15,2021-10-09
6326,732,-2.0,2021-10-09T16:08:59.000Z,16,8,59,2021-10-09
6325,732,-2.0,2021-10-09T16:07:17.000Z,16,7,17,2021-10-09
6324,732,-2.0,2021-10-09T16:05:08.000Z,16,5,8,2021-10-09
6323,732,-2.0,2021-10-09T16:03:22.000Z,16,3,22,2021-10-09
6307,671,-5.0,2021-10-07T21:58:25.000Z,21,58,25,2021-10-07
6306,671,-50.0,2021-10-07T21:57:35.000Z,21,57,35,2021-10-07
6305,671,-50.0,2021-10-07T21:55:38.000Z,21,55,38,2021-10-07
6295,205,-2.0,2021-10-07T17:02:28.000Z,17,2,28,2021-10-07
6294,205,-2.0,2021-10-07T17:01:04.000Z,17,1,4,2021-10-07
6293,205,-2.0,2021-10-07T17:00:35.000Z,17,0,35,2021-10-07
6292,205,-2.0,2021-10-07T17:00:16.000Z,17,0,16,2021-10-07
6280,732,-2.0,2021-10-07T00:15:34.000Z,0,15,34,2021-10-07
6279,732,-2.0,2021-10-07T00:14:47.000Z,0,14,47,2021-10-07
6278,732,-2.0,2021-10-07T00:13:42.000Z,0,13,42,2021-10-07
6265,671,-45.0,2021-10-06T21:47:08.000Z,21,47,8,2021-10-06
6264,671,-25.0,2021-10-06T21:46:29.000Z,21,46,29,2021-10-06
6257,671,-5.0,2021-10-06T21:17:23.000Z,21,17,23,2021-10-06
6256,671,-5.0,2021-10-06T21:16:20.000Z,21,16,20,2021-10-06
6255,730,-2.0,2021-10-06T21:10:58.000Z,21,10,58,2021-10-06
6252,730,-2.0,2021-10-06T21:09:33.000Z,21,9,33,2021-10-06
6250,730,-2.0,2021-10-06T21:07:34.000Z,21,7,34,2021-10-06
6249,730,-2.0,2021-10-06T21:06:28.000Z,21,6,28,2021-10-06
6234,732,-4.0,2021-10-06T04:19:09.000Z,4,19,9,2021-10-06
6233,732,-4.0,2021-10-06T04:18:23.000Z,4,18,23,2021-10-06
6232,732,-4.0,2021-10-06T04:17:09.000Z,4,17,9,2021-10-06
6231,732,-2.0,2021-10-06T04:13:24.000Z,4,13,24,2021-10-06
6230,732,-4.0,2021-10-06T04:11:48.000Z,4,11,48,2021-10-06
6225,715,-2.0,2021-10-06T02:54:17.000Z,2,54,17,2021-10-06
6224,715,-2.0,2021-10-06T02:53:54.000Z,2,53,54,2021-10-06
6223,715,-2.0,2021-10-06T02:53:26.000Z,2,53,26,2021-10-06
6222,715,-2.0,2021-10-06T02:52:53.000Z,2,52,53,2021-10-06
6221,715,-2.0,2021-10-06T02:52:36.000Z,2,52,36,2021-10-06
6220,715,-2.0,2021-10-06T02:52:18.000Z,2,52,18,2021-10-06
6219,715,-2.0,2021-10-06T02:51:42.000Z,2,51,42,2021-10-06
3390,643,-2.0,2021-04-02T20:46:20.000Z,20,46,20,2021-04-02
3389,643,-2.0,2021-04-02T20:44:21.000Z,20,44,21,2021-04-02
3368,74,-2.0,2021-03-24T21:17:20.000Z,21,17,20,2021-03-24
3367,74,-2.0,2021-03-24T21:16:12.000Z,21,16,12,2021-03-24
3360,370,-2.0,2021-03-17T16:21:33.000Z,16,21,33,2021-03-17
3359,370,-3.0,2021-03-17T16:20:11.000Z,16,20,11,2021-03-17
3311,586,-4.0,2021-03-03T22:28:51.000Z,22,28,51,2021-03-03
3310,586,-2.0,2021-03-03T22:27:39.000Z,22,27,39,2021-03-03
3289,586,-2.0,2021-02-27T22:41:47.000Z,22,41,47,2021-02-27
3288,586,-2.0,2021-02-27T22:41:09.000Z,22,41,9,2021-02-27
3287,586,-2.0,2021-02-27T22:38:56.000Z,22,38,56,2021-02-27
3286,586,-2.0,2021-02-27T22:37:12.000Z,22,37,12,2021-02-27
3285,586,-2.0,2021-02-27T22:35:39.000Z,22,35,39,2021-02-27
3283,586,-2.0,2021-02-27T15:38:39.000Z,15,38,39,2021-02-27
3281,586,-2.0,2021-02-27T15:36:40.000Z,15,36,40,2021-02-27
3280,586,-2.0,2021-02-27T15:34:56.000Z,15,34,56,2021-02-27
3279,586,-2.0,2021-02-27T15:32:25.000Z,15,32,25,2021-02-27
3278,586,-2.0,2021-02-27T15:30:57.000Z,15,30,57,2021-02-27
5435,732,-2.0,2021-09-23T01:23:26.000Z,1,23,26,2021-09-23
5434,732,-2.0,2021-09-23T01:21:27.000Z,1,21,27,2021-09-23
5433,737,-1.0,2021-09-23T00:59:19.000Z,0,59,19,2021-09-23
5432,737,-5.0,2021-09-23T00:58:46.000Z,0,58,46,2021-09-23
5428,732,-2.0,2021-09-22T23:48:00.000Z,23,48,0,2021-09-22
5427,732,-2.0,2021-09-22T23:46:40.000Z,23,46,40,2021-09-22
5426,732,-2.0,2021-09-22T23:19:41.000Z,23,19,41,2021-09-22
5425,732,-2.0,2021-09-22T23:18:32.000Z,23,18,32,2021-09-22
5407,737,-1.0,2021-09-22T17:48:59.000Z,17,48,59,2021-09-22
5406,737,-1.0,2021-09-22T17:48:31.000Z,17,48,31,2021-09-22
5396,737,-1.0,2021-09-22T12:24:22.000Z,12,24,22,2021-09-22
5395,737,-1.0,2021-09-22T12:23:56.000Z,12,23,56,2021-09-22
5394,737,-1.0,2021-09-22T12:23:27.000Z,12,23,27,2021-09-22
5393,737,-11.0,2021-09-22T09:38:01.000Z,9,38,1,2021-09-22
5392,737,-1.0,2021-09-22T09:37:32.000Z,9,37,32,2021-09-22
5391,737,-2.0,2021-09-22T09:37:04.000Z,9,37,4,2021-09-22
5390,737,-1.0,2021-09-22T09:35:22.000Z,9,35,22,2021-09-22
5379,737,-1.0,2021-09-21T20:53:15.000Z,20,53,15,2021-09-21
5378,737,-1.0,2021-09-21T20:52:28.000Z,20,52,28,2021-09-21
5376,737,-1.0,2021-09-21T19:18:50.000Z,19,18,50,2021-09-21
5375,737,-1.0,2021-09-21T19:18:21.000Z,19,18,21,2021-09-21
5374,737,-1.0,2021-09-21T19:15:11.000Z,19,15,11,2021-09-21
5373,737,-1.0,2021-09-21T19:14:19.000Z,19,14,19,2021-09-21
5344,737,-2.0,2021-09-20T14:37:28.000Z,14,37,28,2021-09-20
5343,737,-2.0,2021-09-20T14:36:42.000Z,14,36,42,2021-09-20
5342,737,-1.0,2021-09-20T14:36:14.000Z,14,36,14,2021-09-20
5341,737,-1.0,2021-09-20T12:25:21.000Z,12,25,21,2021-09-20
5340,737,-1.0,2021-09-20T12:24:46.000Z,12,24,46,2021-09-20
5339,737,-1.0,2021-09-20T12:23:28.000Z,12,23,28,2021-09-20
5338,737,-1.0,2021-09-20T12:23:00.000Z,12,23,0,2021-09-20
5712,737,-2.0,2021-09-26T11:53:32.000Z,11,53,32,2021-09-26
5711,737,-2.0,2021-09-26T11:52:44.000Z,11,52,44,2021-09-26
5710,737,-2.0,2021-09-26T11:51:51.000Z,11,51,51,2021-09-26
5707,732,-4.0,2021-09-26T03:29:25.000Z,3,29,25,2021-09-26
5706,732,-3.0,2021-09-26T03:28:22.000Z,3,28,22,2021-09-26
5705,732,-5.0,2021-09-26T03:27:17.000Z,3,27,17,2021-09-26
5704,732,-2.0,2021-09-26T00:58:54.000Z,0,58,54,2021-09-26
5703,732,-2.0,2021-09-26T00:58:01.000Z,0,58,1,2021-09-26
5702,732,-2.0,2021-09-26T00:54:49.000Z,0,54,49,2021-09-26
5701,732,-2.0,2021-09-26T00:53:59.000Z,0,53,59,2021-09-26
5691,737,-1.0,2021-09-25T21:49:28.000Z,21,49,28,2021-09-25
5690,737,-1.0,2021-09-25T21:49:04.000Z,21,49,4,2021-09-25
5688,737,-1.0,2021-09-25T21:47:46.000Z,21,47,46,2021-09-25
5651,737,-1.0,2021-09-25T09:27:13.000Z,9,27,13,2021-09-25
5650,737,-1.0,2021-09-25T09:25:25.000Z,9,25,25,2021-09-25
5649,737,-1.0,2021-09-25T09:24:32.000Z,9,24,32,2021-09-25
5648,737,-1.0,2021-09-25T09:24:05.000Z,9,24,5,2021-09-25
5647,737,-1.0,2021-09-25T09:23:27.000Z,9,23,27,2021-09-25
5646,737,-1.0,2021-09-25T09:22:33.000Z,9,22,33,2021-09-25
5645,737,-1.0,2021-09-25T09:22:01.000Z,9,22,1,2021-09-25
5644,737,-1.0,2021-09-25T09:20:47.000Z,9,20,47,2021-09-25
5643,737,-1.0,2021-09-25T09:19:44.000Z,9,19,44,2021-09-25
5642,737,-1.0,2021-09-25T09:19:14.000Z,9,19,14,2021-09-25
5641,737,-1.8,2021-09-25T09:18:28.000Z,9,18,28,2021-09-25
5638,732,-2.0,2021-09-25T04:22:17.000Z,4,22,17,2021-09-25
5637,732,-2.0,2021-09-25T04:20:35.000Z,4,20,35,2021-09-25
5636,732,-2.0,2021-09-25T04:08:59.000Z,4,8,59,2021-09-25
5635,732,-2.0,2021-09-25T04:07:17.000Z,4,7,17,2021-09-25
5634,732,-2.0,2021-09-25T04:05:32.000Z,4,5,32,2021-09-25
5633,732,-2.0,2021-09-25T04:04:30.000Z,4,4,30,2021-09-25
5632,732,-2.0,2021-09-25T04:03:38.000Z,4,3,38,2021-09-25
5620,732,-2.0,2021-09-25T00:25:23.000Z,0,25,23,2021-09-25
5619,732,-2.0,2021-09-25T00:24:20.000Z,0,24,20,2021-09-25
5618,732,-2.0,2021-09-25T00:23:15.000Z,0,23,15,2021-09-25
5617,732,-2.0,2021-09-25T00:21:35.000Z,0,21,35,2021-09-25
5616,732,-5.0,2021-09-25T00:17:27.000Z,0,17,27,2021-09-25
5615,732,-5.0,2021-09-25T00:16:10.000Z,0,16,10,2021-09-25
5614,732,-5.0,2021-09-25T00:15:03.000Z,0,15,3,2021-09-25
5608,732,-3.0,2021-09-24T22:11:29.000Z,22,11,29,2021-09-24
5607,732,-3.0,2021-09-24T22:10:20.000Z,22,10,20,2021-09-24
5606,732,-3.0,2021-09-24T22:08:38.000Z,22,8,38,2021-09-24
5867,730,-2.0,2021-09-28T21:34:59.000Z,21,34,59,2021-09-28
5865,730,-30.0,2021-09-28T21:33:05.000Z,21,33,5,2021-09-28
5836,737,-10.0,2021-09-28T15:18:52.000Z,15,18,52,2021-09-28
5835,737,-2.0,2021-09-28T15:17:57.000Z,15,17,57,2021-09-28
5830,732,-2.0,2021-09-28T14:06:31.000Z,14,6,31,2021-09-28
5829,732,-3.0,2021-09-28T14:05:44.000Z,14,5,44,2021-09-28
5828,211,-2.0,2021-09-28T14:04:49.000Z,14,4,49,2021-09-28
5827,211,-2.0,2021-09-28T14:03:35.000Z,14,3,35,2021-09-28
5821,732,-5.0,2021-09-28T04:16:51.000Z,4,16,51,2021-09-28
5820,732,-5.0,2021-09-28T04:14:54.000Z,4,14,54,2021-09-28
5805,732,-6.0,2021-09-27T13:49:10.000Z,13,49,10,2021-09-27
5804,732,-20.0,2021-09-27T13:47:20.000Z,13,47,20,2021-09-27
5797,732,-2.0,2021-09-27T11:28:02.000Z,11,28,2,2021-09-27
5796,732,-4.0,2021-09-27T11:26:06.000Z,11,26,6,2021-09-27
5761,732,-2.0,2021-09-27T03:54:27.000Z,3,54,27,2021-09-27
5760,732,-2.0,2021-09-27T03:52:51.000Z,3,52,51,2021-09-27
5759,732,-2.0,2021-09-27T03:51:16.000Z,3,51,16,2021-09-27
5758,732,-2.0,2021-09-27T03:50:09.000Z,3,50,9,2021-09-27
5757,732,-2.0,2021-09-27T03:48:47.000Z,3,48,47,2021-09-27
5753,730,-2.0,2021-09-26T21:57:50.000Z,21,57,50,2021-09-26
5752,730,-2.0,2021-09-26T21:56:22.000Z,21,56,22,2021-09-26
5745,730,-2.0,2021-09-26T20:02:14.000Z,20,2,14,2021-09-26
5744,730,-5.0,2021-09-26T20:00:19.000Z,20,0,19,2021-09-26
5742,732,-10.0,2021-09-26T18:39:43.000Z,18,39,43,2021-09-26
5741,732,-10.0,2021-09-26T18:38:44.000Z,18,38,44,2021-09-26
5723,737,-2.0,2021-09-26T14:07:31.000Z,14,7,31,2021-09-26
5722,737,-2.0,2021-09-26T14:05:50.000Z,14,5,50,2021-09-26
5585,741,-2.0,2021-09-24T15:55:58.000Z,15,55,58,2021-09-24
5584,741,-2.0,2021-09-24T15:54:04.000Z,15,54,4,2021-09-24
5583,741,-2.0,2021-09-24T15:52:35.000Z,15,52,35,2021-09-24
5582,741,-2.0,2021-09-24T15:51:15.000Z,15,51,15,2021-09-24
5581,741,-2.0,2021-09-24T15:50:01.000Z,15,50,1,2021-09-24
5579,737,-2.0,2021-09-24T10:02:46.000Z,10,2,46,2021-09-24
5578,737,-2.0,2021-09-24T10:01:55.000Z,10,1,55,2021-09-24
5577,737,-1.0,2021-09-24T09:59:27.000Z,9,59,27,2021-09-24
5576,737,-1.0,2021-09-24T09:59:02.000Z,9,59,2,2021-09-24
5575,737,-2.0,2021-09-24T09:58:30.000Z,9,58,30,2021-09-24
5574,737,-1.8,2021-09-24T09:28:29.000Z,9,28,29,2021-09-24
5573,737,-1.0,2021-09-24T09:27:25.000Z,9,27,25,2021-09-24
5572,732,-2.0,2021-09-24T03:53:37.000Z,3,53,37,2021-09-24
5571,732,-2.0,2021-09-24T03:52:13.000Z,3,52,13,2021-09-24
5570,732,-2.0,2021-09-24T03:50:33.000Z,3,50,33,2021-09-24
5569,732,-2.0,2021-09-24T03:49:26.000Z,3,49,26,2021-09-24
5568,732,-2.0,2021-09-24T03:48:42.000Z,3,48,42,2021-09-24
5561,732,-2.0,2021-09-24T02:06:18.000Z,2,6,18,2021-09-24
5560,732,-2.0,2021-09-24T02:05:01.000Z,2,5,1,2021-09-24
5532,741,-2.0,2021-09-23T21:05:40.000Z,21,5,40,2021-09-23
5531,741,-2.0,2021-09-23T21:03:56.000Z,21,3,56,2021-09-23
5510,741,-2.0,2021-09-23T16:59:00.000Z,16,59,0,2021-09-23
5509,741,-2.0,2021-09-23T16:57:37.000Z,16,57,37,2021-09-23
5508,741,-2.0,2021-09-23T16:56:28.000Z,16,56,28,2021-09-23
5507,741,-2.0,2021-09-23T16:54:38.000Z,16,54,38,2021-09-23
5506,741,-2.0,2021-09-23T16:52:30.000Z,16,52,30,2021-09-23
5505,741,-2.0,2021-09-23T16:50:51.000Z,16,50,51,2021-09-23
5504,741,-2.0,2021-09-23T16:49:29.000Z,16,49,29,2021-09-23
5503,741,-2.0,2021-09-23T16:48:24.000Z,16,48,24,2021-09-23
5502,741,-2.0,2021-09-23T16:46:28.000Z,16,46,28,2021-09-23
5501,741,-2.0,2021-09-23T16:44:48.000Z,16,44,48,2021-09-23
5488,732,-2.0,2021-09-23T03:47:29.000Z,3,47,29,2021-09-23
5487,732,-2.0,2021-09-23T03:45:52.000Z,3,45,52,2021-09-23
5486,732,-2.0,2021-09-23T03:42:44.000Z,3,42,44,2021-09-23
5485,732,-2.0,2021-09-23T03:41:21.000Z,3,41,21,2021-09-23
6218,715,-2.0,2021-10-06T02:50:57.000Z,2,50,57,2021-10-06
6217,715,-2.0,2021-10-06T02:50:11.000Z,2,50,11,2021-10-06
6216,715,-5.0,2021-10-06T02:49:36.000Z,2,49,36,2021-10-06
6215,715,-2.0,2021-10-06T02:48:57.000Z,2,48,57,2021-10-06
6211,715,-2.0,2021-10-05T23:52:10.000Z,23,52,10,2021-10-05
6210,715,-2.0,2021-10-05T23:51:39.000Z,23,51,39,2021-10-05
6209,715,-2.0,2021-10-05T23:50:59.000Z,23,50,59,2021-10-05
6208,715,-2.0,2021-10-05T23:50:12.000Z,23,50,12,2021-10-05
6207,715,-2.0,2021-10-05T23:28:51.000Z,23,28,51,2021-10-05
6206,715,-2.0,2021-10-05T23:28:34.000Z,23,28,34,2021-10-05
6205,715,-2.0,2021-10-05T23:27:37.000Z,23,27,37,2021-10-05
